Event	ID	Name			Wwise Object Path	Notes
	13542051	Ambience_Main			\Default Work Unit\Environment\Ambience\Ambience_Main	
	674522502	Land			\Default Work Unit\Movement\Land	
	714885747	Coffin_Open_Begin			\Default Work Unit\Environment\Crypt\Coffin\Coffin_Open_Begin	
	1345353089	Cell_Door_Open_Begin			\Default Work Unit\Environment\Dungeon\Cell_Door_Open_Begin	
	1397875539	Coffin_Open_End			\Default Work Unit\Environment\Crypt\Coffin\Coffin_Open_End	
	1866025847	Footstep			\Default Work Unit\Movement\Footstep	
	1898196184	Candle_Active_Loop			\Default Work Unit\Environment\Candle_Active_Loop	
	2488284511	Cell_Door_Close_Begin			\Default Work Unit\Environment\Dungeon\Cell_Door_Close_Begin	
	2584527849	Coffin_Close_End			\Default Work Unit\Environment\Crypt\Coffin\Coffin_Close_End	
	2697518177	Coffin_Close_Begin			\Default Work Unit\Environment\Crypt\Coffin\Coffin_Close_Begin	
	3008899467	Torch_Active_Loop			\Default Work Unit\Environment\Torch_Active_Loop	
	3297270897	Water_Droplet			\Default Work Unit\Environment\Ambience\Water_Droplet	
	3565464523	Fire_Active_Loop			\Default Work Unit\Environment\Fire_Active_Loop	
	3785983161	Coffin_Shake			\Default Work Unit\Environment\Crypt\Coffin\Coffin_Shake	
	3805516495	Cell_Door_Close_End			\Default Work Unit\Environment\Dungeon\Cell_Door_Close_End	
	3833651337	Jump			\Default Work Unit\Movement\Jump	
	3981690456	Redneck_Rolls_Dice			\Default Work Unit\Debug\Redneck_Rolls_Dice	
	4233653001	Cell_Door_Open_End			\Default Work Unit\Environment\Dungeon\Cell_Door_Open_End	

Switch Group	ID	Name			Wwise Object Path	Notes
	3539622648	Ground_Material			\Default Work Unit\Ground_Material	

Switch	ID	Name	Switch Group			Notes
	504532776	Brick	Ground_Material			
	841620460	Concrete	Ground_Material			
	2799564571	DirtRockAsh	Ground_Material			
	3400588079	WoodMetal	Ground_Material			
	3793643790	WoodPlank	Ground_Material			

State Group	ID	Name			Wwise Object Path	Notes
	3238956108	Player_Location			\Default Work Unit\Player_Location	

State	ID	Name	State Group			Notes
	608898761	Dungeon	Player_Location			
	748895195	None	Player_Location			
	1755593458	Crypt_Coffin_Chamber	Player_Location			
	2761606855	Crypt	Player_Location			

Custom State	ID	Name	State Group	Owner		Notes
	156545532	Crypt_Coffin_Chamber	Player_Location	\Actor-Mixer Hierarchy\Default Work Unit\Environment\Torch Loop		
	992383729	Crypt_Coffin_Chamber	Player_Location	\Actor-Mixer Hierarchy\Default Work Unit\Environment\SE_Candle_Loop		

Game Parameter	ID	Name			Wwise Object Path	Notes
	194404061	Predelay			\Default Work Unit\Reverb\Predelay	
	744829470	NumOfCandles			\Default Work Unit\Environment\NumOfCandles	
	1299678381	Decay			\Default Work Unit\Reverb\Decay	
	2947715227	HFDamping			\Default Work Unit\Reverb\HFDamping	

Audio Bus	ID	Name			Wwise Object Path	Notes
	393239870	SFX			\Default Work Unit\Master Audio Bus\SFX	
	3803692087	Master Audio Bus			\Default Work Unit\Master Audio Bus	

Auxiliary Bus	ID	Name			Wwise Object Path	Notes
	1557528409	Aux_Room_Medium			\Default Work Unit\Master Audio Bus\SFX\Aux_Room_Medium	
	1559320942	Aux_Corridor			\Default Work Unit\Master Audio Bus\SFX\Aux_Corridor	
	3065706299	Aux_Dynamic			\Default Work Unit\Master Audio Bus\SFX\Aux_Dynamic	
	3408535089	Aux_Room_Large			\Default Work Unit\Master Audio Bus\SFX\Aux_Room_Large	

Effect plug-ins	ID	Name	Type				Notes
	444174309	SE_SFX_Dungeon_Cell_Door_Close_Creak_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Dungeon_Cell_Door_Close_Creak_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Dungeon\Cell\Door\Cell_Door_Close_Creak\SE_SFX_Dungeon_Cell_Door_Close_Creak_2		226620
	444617621	SE_SFX_Footstep_Concrete_19	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Concrete_19_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Concrete\SE_SFX_Footstep_Concrete_19		52268
	464984020	SE_SFX_Water_Drip_1	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Water_Drip_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Water_Droplet\SE_SFX_Water_Drip_1		52332
	486533153	SE_SFX_Footstep_Concrete_21	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Concrete_21_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Concrete\SE_SFX_Footstep_Concrete_21		29232
	488628065	SE_SFX_Jump_Wood_3	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Jump_Wood_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Jump\Player_Jump_Wood\SE_SFX_Jump_Wood_3		44532
	489296797	SE_SFX_Dungeon_Cell_Door_Open_Handle_1	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Dungeon_Cell_Door_Open_Handle_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Dungeon\Cell\Door\Cell_Door_Open_Handle\SE_SFX_Dungeon_Cell_Door_Open_Handle_1		101980
	491325595	SE_SFX_Footstep_Concrete_24	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Concrete_24_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Concrete\SE_SFX_Footstep_Concrete_24		27472
	501821063	Chair_Creak_Quick_9	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\Chair_Creak_Quick_9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood_Creak\Chair_Creak_Quick_9		71716
	517712963	SE_SFX_Coffin_Open_Anim	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Coffin_Open_Anim_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Crypt\Coffin\Open\SE_SFX_Coffin_Open_Anim		385656
	533116857	SE_SFX_Footstep_Brick_16	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_16_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_16		66956
	539018577	SE_SFX_Land_Concrete_1	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Land_Concrete_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Land\Player_Land_Concrete\SE_SFX_Land_Concrete_1		49356
	565835330	SE_SFX_Footstep_Wood_6	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_6_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_6		19138
	569267904	SE_SFX_Footstep_Brick_15	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_15_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_15		39336
	596079653	SE_SFX_Coffin_Shake_Rumble	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Coffin_Shake_Rumble_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Crypt\Coffin\Shake\SE_SFX_Coffin_Shake_Rumble		251452
	605330385	SE_SFX_Footstep_Wood_1	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_1		28648
	607086867	SE_SFX_Coffin_Rattle_Bones_3	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Coffin_Rattle_Bones_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Crypt\Coffin\Shake\Bone Rattle\SE_SFX_Coffin_Rattle_Bones_3		250968
	620431336	SE_SFX_Footstep_Wood_12	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_12_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_12		38632
	624785403	Chair_Creak_Quick_3	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\Chair_Creak_Quick_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood_Creak\Chair_Creak_Quick_3		76944
	626388223	SE_SFX_Jump_Brick_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Jump_Brick_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Jump\Player_Jump_Brick\SE_SFX_Jump_Brick_2		32960
	627568757	SE_SFX_Footstep_Brick_13	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_13_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_13		34624
	644623128	SE_SFX_Land_Wood_5	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Land_Wood_5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Land\Player_Land_Wood\SE_SFX_Land_Wood_5		65960
	648145686	SE_SFX_Water_Drip_6	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Water_Drip_6_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Water_Droplet\SE_SFX_Water_Drip_6		187344
	649482985	SE_SFX_Water_Drip_9	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Water_Drip_9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Water_Droplet\SE_SFX_Water_Drip_9		63348
	658813537	SE_SFX_Coffin_Rattle_Bones_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Coffin_Rattle_Bones_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Crypt\Coffin\Shake\Bone Rattle\SE_SFX_Coffin_Rattle_Bones_2		231356
	660378241	SE_SFX_Dungeon_Cell_Door_Close_Creak_1	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Dungeon_Cell_Door_Close_Creak_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Dungeon\Cell\Door\Cell_Door_Close_Creak\SE_SFX_Dungeon_Cell_Door_Close_Creak_1		254648
	670250149	SE_Candle_Loop	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_Candle_Loop_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\SE_Candle_Loop		2293264
	673249814	SE_SFX_Land_Wood_8	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Land_Wood_8_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Land\Player_Land_Wood\SE_SFX_Land_Wood_8		42728
	683078647	SE_SFX_Coffin_Rattle_Bones_1	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Coffin_Rattle_Bones_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Crypt\Coffin\Shake\Bone Rattle\SE_SFX_Coffin_Rattle_Bones_1		228128
	712339226	SE_SFX_Footstep_Wood_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_2		15734
	731180025	SE_SFX_Footstep_Wood_4	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_4		19434
	736644660	SE_SFX_Footstep_Brick_12	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_12_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_12		48064
	741010050	SE_SFX_Dungeon_Cell_Door_Open_Creak_1	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Dungeon_Cell_Door_Open_Creak_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Dungeon\Cell\Door\Cell_Door_Open_Creak\SE_SFX_Dungeon_Cell_Door_Open_Creak_1		284304
	757521177	SE_SFX_Dungeon_Cell_Door_Open_Creak_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Dungeon_Cell_Door_Open_Creak_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Dungeon\Cell\Door\Cell_Door_Open_Creak\SE_SFX_Dungeon_Cell_Door_Open_Creak_2		344692
	758008494	SE_SFX_Footstep_Brick_18	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_18_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_18		59588
	759023593	SE_SFX_Footstep_Concrete_26	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Concrete_26_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Concrete\SE_SFX_Footstep_Concrete_26		26812
	789175696	SE_SFX_Torch_Active_Loop_Draft_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Torch_Active_Loop_Draft_2_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Torch Loop\SE_SFX_Torch_Active_Loop_Draft_2		1225804
	790727453	SE_SFX_Fire_Active_Loop	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Fire_Active_Loop_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Fire Loop\SE_SFX_Fire_Active_Loop		4127088
	792340380	SE_SFX_Water_Drip_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Water_Drip_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Water_Droplet\SE_SFX_Water_Drip_2		68380
	797002785	SE_SFX_Land_Brick_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Land_Brick_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Land\Player_Land_Brick\SE_SFX_Land_Brick_2		57704
	813709866	SE_SFX_Footstep_Brick_7	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_7_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_7		45084
	820499950	SE_SFX_Footstep_Concrete_18	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Concrete_18_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Concrete\SE_SFX_Footstep_Concrete_18		27540
	822925497	SE_SFX_Footstep_Concrete_22	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Concrete_22_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Concrete\SE_SFX_Footstep_Concrete_22		37580
	829574385	SE_SFX_Footstep_Brick_14	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_14_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_14		54936
	853936358	Chair_Creak_Quick_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\Chair_Creak_Quick_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood_Creak\Chair_Creak_Quick_2		69660
	861178027	SE_SFX_Footstep_Brick_8	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_8_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_8		67264
	861816750	SE_SFX_Coffin_Open_Lid	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Coffin_Open_Lid_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Crypt\Coffin\Open\SE_SFX_Coffin_Open_Lid		44220
	867425961	Chair_Creak_Quick_5	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\Chair_Creak_Quick_5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood_Creak\Chair_Creak_Quick_5		70408
	871575180	SE_SFX_Water_Drip_4	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Water_Drip_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Water_Droplet\SE_SFX_Water_Drip_4		160216
	889422069	SE_SFX_Footstep_Wood_5	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_5		19162
	904189933	SE_SFX_Jump_Brick_1	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Jump_Brick_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Jump\Player_Jump_Brick\SE_SFX_Jump_Brick_1		45672
	909324958	SE_SFX_Land_Concrete_2	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Land_Concrete_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Land\Player_Land_Concrete\SE_SFX_Land_Concrete_2		85920
	937390778	SE_SFX_Footstep_Wood_19	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_19_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_19		41964
	970784732	SE_SFX_Footstep_Concrete_23	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Concrete_23_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Concrete\SE_SFX_Footstep_Concrete_23		27888
	977924030	SE_SFX_Footstep_Wood_17	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_17_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_17		54308
	980450782	SE_SFX_Footstep_Wood_13	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_13_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_13		38540
	996722593	SE_SFX_Footstep_Wood_15	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_15_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_15		38072
	996894716	SE_SFX_Footstep_Brick_1	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_1		91320
	1010243084	SE_SFX_Footstep_Wood_9	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Wood_9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Wood\SE_SFX_Footstep_Wood_9		19266
	1010970117	SE_SFX_Footstep_Brick_5	C:\Users\Jamie Carnell\Desktop\Projects etc\Projects\GAM340 Project\GAM340-Spatial-Environment\GAM340-SpatialEnv-WwiseProject\.cache\Windows\SFX\SE_SFX_Footstep_Brick_5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Player_Footstep\Player_Footstep_Brick\SE_SFX_Footstep_Brick_5		40964
